gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
4978442901				http://creativecommons.org/licenses/by-nc/4.0/	2024-11-04T14:31:29Z		https://www.inaturalist.org/observations/250394043	Austin Bow					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/250394043	250394043		Austin Bow																								Observed during dives at Fort Wetherill Sand Beach Cove, RI.															2024-11-02T13:10:12-04:00	13:10:12-04:00						2024-11-02 13:10:12																US	Rhode Island				Jamestown, RI, USA												41.4789355316	-71.3620383292	EPSG:4326	23																																		560564799				Austin Bow		2024-11-04T03:50:29Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4958467304	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Astrangia poculata (YPM IZ 111837)		http://creativecommons.org/publicdomain/zero/1.0/	2025-01-13T08:00:14.000Z		http://collections.peabody.yale.edu/search/Record/YPM-IZ-111837	Yale Peabody Museum				0	YPM	IZ		YPM	PreservedSpecimen			"{ ""irn"": ""2496488"" }"	urn:uuid:5e981c17-de12-414b-8241-570dd0303d10	YPM IZ 111837		Carlton, J. T.		1														95% alc.	in collection							IZ number 111837; lot count 1; accn=YPM.13522					Astrangia poculata										2023-10-13				2023	10	13											North America; Long Island Sound; USA; Connecticut; New London County; Groton	North America	Long Island Sound			USA		Connecticut	New London County	Groton	Off Avery Point, in fouling on abandoned lobster traps. Traps received by Project Oceanology																																																																				Astrangia poculata							Animalia; Cnidaria; Anthozoa; Zoantharia; Scleractinia; Faviina; Faviicae; Rhizangiidae	Animalia	Cnidaria	Anthozoa	Scleractinia		Rhizangiidae				Astrangia				poculata			Species		(Ellis & Solander, 1786)	stony corals; zoanthids; stony corals and anemones; cnidarians; animals	ICZN			Animals and Plants: Invertebrates - Other
4958311808					2024-05-31 00:00:00		https://invertebase.org/portal/collections/individual/index.php?occid=10782050				e9132ebc-a389-43b4-be3f-35a3a88218ea		VIMS				PreservedSpecimen				9f06f05f-8846-4e1d-8e73-1c795a55fcb8	6565							Unknown	adult										dried - 4																																																		No collection data																																																						Dreyer, Jennifer						32242								Astrangia poculata							Organism|Animalia|Cnidaria|Anthozoa|Hexacorallia|Scleractinia|Faviina|Rhizangiidae|Astrangia	Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia				poculata			Species		(Ellis and Solander, 1786)					
4952691715				http://creativecommons.org/licenses/by-nc/4.0/	2024-09-27T15:24:46Z		https://www.inaturalist.org/observations/236105359	William Abney					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/236105359	236105359		William Abney																																							2024-08-16T11:57:08-04:00	11:57:08-04:00						2024-08-16 11:57:08-04:00																US	New Jersey				North Atlantic Ocean, NJ, US												38.92923	-74.9189533333	EPSG:4326	3																																		528396490				William Abney		2024-08-16T15:57:57Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4945662829				http://creativecommons.org/licenses/by-nc/4.0/	2024-10-21T22:47:52Z		https://www.inaturalist.org/observations/241283013	Joachim Gonzalez					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/241283013	241283013		Joachim Gonzalez																																							2024-09-12T10:13:05-04:00	10:13:05-04:00						2024-09-12 10:13:05-04:00																US	Massachusetts				Vineyard Sound, MA, US												41.5243429061	-70.6340944868	EPSG:4326	4																																		539449492				Joachim Gonzalez		2024-09-12T14:22:35Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4937018136				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-21T12:52:19Z		https://www.inaturalist.org/observations/237016061	Gina M.					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/237016061	237016061		Gina M.																																							2024-08-20T19:04:47-05:00	19:04:47-05:00						2024-08-20 19:04:47-05:00																US	Florida				Gulf Dr, Panama City, FL, US												30.1409707172	-85.7546964661	EPSG:4326	7																																		530323342				Gina M.		2024-08-21T00:04:56Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4936557232				http://creativecommons.org/publicdomain/zero/1.0/	2024-09-01T20:35:11Z		https://www.inaturalist.org/observations/201482247	Cynthia Potter					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/201482247	201482247		Cynthia Potter																																							2024-03-06T10:45:18-05:00	10:45:18-05:00						2024-03-06 10:45:18-05:00																US	Georgia				Tybee Island, Tybee Island, GA, US												31.9887688746	-80.8479866086	EPSG:4326	1165																																		457389106				Cynthia Potter		2024-03-06T15:48:19Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4936299178				http://creativecommons.org/licenses/by-nc/4.0/	2024-09-03T01:45:13Z		https://www.inaturalist.org/observations/239523320	Austin Bow					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/239523320	239523320		Austin Bow																								Up close imaging of what appeared to be Northern Star Coral while diving at Fort Wetherill Sand Beach Cove. Indications of coral both active and inactive were observed.															2024-08-31T13:54:42-04:00	13:54:42-04:00						2024-08-31 13:54:42																US	Rhode Island				FJHP+9X, Jamestown, RI 02835, USA												41.4787689933	-71.36239741	EPSG:4326	15																																		535623242				Austin Bow		2024-09-03T00:47:39Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4936275354				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-29T21:54:11Z		https://www.inaturalist.org/observations/91312584	Zoë Carlberg					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation	Coordinate uncertainty increased to 27754m at the request of the observer			https://www.inaturalist.org/observations/91312584	91312584		Zoë Carlberg																																							2021-08-15T15:55:10-04:00	15:55:10-04:00						Sun Aug 15 2021 15:55:10 GMT -0400 (EDT)																US	Massachusetts				Massachusetts, US												41.7087921149	-70.2893429538	EPSG:4326	27754																																		199631110				Joe Rowlett		2021-08-15T23:06:06Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4935926518				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-26T20:27:16Z		https://www.inaturalist.org/observations/237876055	Ryan Cooke					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/237876055	237876055		Ryan Cooke																																							2024-08-25T11:42:57-04:00	11:42:57-04:00						2024-08-25 11:42:57-04:00																US	Florida				Anna Maria Island, FL, US												27.4930883333	-82.710945	EPSG:4326	5																																		532152345				Ryan Cooke		2024-08-25T15:43:38Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4922026856				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:34:00Z		https://www.inaturalist.org/observations/171483232	gwt2102					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/171483232	171483232		gwt2102																																							2023-04-07T07:47:21-04:00	07:47:21-04:00						2023-04-07 07:47:21-04:00																US	South Carolina				Kiawah Island, Kiawah Island, SC, US												32.5977283333	-80.1005638333	EPSG:4326	28																																		382919232				gwt2102		2023-07-07T01:00:33Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4922022708				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:24:49Z		https://www.inaturalist.org/observations/184526027	nrosner31					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/184526027	184526027		nrosner31																																							2023-09-23T09:35:45-04:00	09:35:45-04:00						2023-09-23 09:35:45-04:00																US	South Carolina				Shore Dr, Myrtle Beach, SC, US												33.7596133333	-78.7893133333	EPSG:4326	35																																		410876281				nrosner31		2023-09-23T13:55:00Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4922019400				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:33:24Z		https://www.inaturalist.org/observations/202008756	A Torres/J Shirodkar/E Shirodkar					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/202008756	202008756		A Torres/J Shirodkar/E Shirodkar																																							2024-03-07T16:18:00-05:00	16:18:00-05:00						2024/03/07 4:18 PM																US	South Carolina				Charleston County, SC, USA												32.7572666667	-79.8364111111	EPSG:4326	19																																		458700259				A Torres/J Shirodkar/E Shirodkar		2024-03-11T02:57:30Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4922000431				http://creativecommons.org/publicdomain/zero/1.0/	2024-08-06T18:28:32Z		https://www.inaturalist.org/observations/211161247	Jim Rusconi					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/211161247	211161247		Jim Rusconi																																							2024-04-28T17:14:53-04:00	17:14:53-04:00						2024-04-28 17:14:53																US	South Carolina				Georgetown County, SC, USA												33.46306344	-79.09942559	EPSG:4326	3																																		478001980				Jim Rusconi		2024-04-28T22:24:28Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921995856				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:29:34Z		https://www.inaturalist.org/observations/205896091	louisamai					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/205896091	205896091		louisamai																																							2024-04-06T16:08:45-04:00	16:08:45-04:00						2024-04-06 16:08:45-04:00																US	South Carolina				Crabhall Rd, Georgetown, SC, US												33.3499716667	-79.1947783333	EPSG:4326	13																																		467843573				louisamai		2024-04-07T16:57:43Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921992230				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:27:24Z		https://www.inaturalist.org/observations/149664552	Cole Tiemann					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149664552	149664552		Cole Tiemann																																							2023-02-25T12:48:33-05:00	12:48:33-05:00						2023-02-25 12:48:33-05:00																US	North Carolina				Oak Island, Oak Island, NC, US												33.89605	-78.0542611667	EPSG:4326	5																																		336721819				Cole Tiemann		2023-02-25T20:43:30Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921979160				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:29:27Z		https://www.inaturalist.org/observations/206622618	jmcoates					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/206622618	206622618		jmcoates																																							2024-04-06T15:46:48-04:00	15:46:48-04:00						2024-04-06 15:46:48-04:00																US	South Carolina				Crabhall Rd, Georgetown, SC, US												33.3500283333	-79.194695	EPSG:4326	3																																		469543870				jmcoates		2024-04-11T15:09:51Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921978201				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:41:08Z		https://www.inaturalist.org/observations/149579905	Paul Norwood					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/149579905	149579905		Paul Norwood																																							2023-02-24T14:05:44-05:00	14:05:44-05:00						2023-02-24 14:05:44																US	Florida				Neptune Beach, FL, USA												30.31360632	-81.39212439	EPSG:4326	5																																		336487556				Paul Norwood		2023-02-24T20:13:39Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921972633				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:44:28Z		https://www.inaturalist.org/observations/172943569	gwt2102					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/172943569	172943569		gwt2102																																							2023-04-04T13:09:43-04:00	13:09:43-04:00						2023-04-04 13:09:43-04:00																US	South Carolina				North Atlantic Ocean, SC, US												32.6091333333	-80.0203555	EPSG:4326	23																																		385887209				gwt2102		2023-07-15T01:50:19Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921967153				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:37:32Z		https://www.inaturalist.org/observations/196142450	hazelsnail					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/196142450	196142450		hazelsnail																																							2024-01-07T14:55:09-05:00	14:55:09-05:00						2024-01-07 14:55:09																US	South Carolina				Hilton Head Island, SC 29928, USA												32.1233601741	-80.7887769118	EPSG:4326	86																																		441607576				hazelsnail		2024-01-08T19:27:59Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921967080				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:33:43Z		https://www.inaturalist.org/observations/172268635	gwt2102					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/172268635	172268635		gwt2102																																							2023-04-05T15:38:50-04:00	15:38:50-04:00						2023-04-05 15:38:50-04:00																US	South Carolina				North Atlantic Ocean, SC, US												32.609405	-80.0208138333	EPSG:4326	42																																		384474482				gwt2102		2023-07-11T02:29:33Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921965131				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:41:28Z		https://www.inaturalist.org/observations/150068287	silklace					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/150068287	150068287		silklace																																							2023-03-02T12:57:33-05:00	12:57:33-05:00						Thu Mar 02 2023 12:57:33 GMT -0500 (EST)																US	Florida				St. Augustine												29.7059173584	-81.2285919189	EPSG:4326	7000																																		490632737				Magnolia		2024-05-22T15:59:11Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
4921954268				http://creativecommons.org/licenses/by-nc/4.0/	2024-08-06T18:25:07Z		https://www.inaturalist.org/observations/167883325	Jessica Suxepf					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/167883325	167883325		Jessica Suxepf																																							2023-06-17T10:36:13-04:00	10:36:13-04:00						2023-06-17 10:36:13-04:00																US	South Carolina				S Ocean Blvd, North Myrtle Beach, SC, US												33.8043051353	-78.7053884939	EPSG:4326	4																																		375720156				Jessica Suxepf		2023-06-17T14:36:34Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia		Astrangiidae				Astrangia							species							
