gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
3966741851																										141661969										CC_BY_4_0			2022-11-12T18:51:50Z			https://www.inaturalist.org/observations/141661969					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141661969	141661969		Max J. Ford													PRESENT																			2022-11-10T21:26:18	21:26:18-05:00			2022	11	10	2022-11-10 21:26:18-05:00											NORTH_AMERICA				US	North Carolina				Wyndtree Dr, Emerald Isle, NC, US								34.647842	-77.088196	13.0																															312823153				Max J. Ford		2022-11-11T02:26:33				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:14:12.027Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:14:12.027Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.34_1	North Carolina	USA.34.16_1	Carteret			LC	
3966735665																										141502658										CC_BY_NC_4_0			2022-11-09T02:48:18Z			https://www.inaturalist.org/observations/141502658					Emily Hjalmarson												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141502658	141502658		Emily Hjalmarson													PRESENT																			2021-12-31T07:52:00	07:52:00-05:00			2021	12	31	2021/12/31 7:52 AM											NORTH_AMERICA				US	Florida				Siesta Key--Beach Access 7								27.268867	-82.562851																																312385888				Emily Hjalmarson		2022-11-09T01:56:07				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:02.480Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:02.480Z	2023-03-14T08:22:22.826Z	false										LC	
3966711859																										141655360										CC_BY_4_0			2022-11-12T18:51:53Z			https://www.inaturalist.org/observations/141655360					harrier												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141655360	141655360		harrier													PRESENT																			2022-11-10T16:56:11	16:56:11-05:00			2022	11	10	2022-11-10 16:56:11-05:00											NORTH_AMERICA				US	North Carolina				North Atlantic Ocean, Nags Head, NC, US								35.942547	-75.61448	137.0																															312807255				harrier		2022-11-11T00:41:03				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:15.519Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:15.519Z	2023-03-14T08:22:22.826Z	false										LC	
3966633860																										141646989										CC_BY_NC_4_0			2022-11-12T18:52:01Z			https://www.inaturalist.org/observations/141646989					Larry Chen												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141646989	141646989		Larry Chen													PRESENT																			2022-11-10T16:56:05	16:56:05-05:00			2022	11	10	2022-11-10 16:56:05-05:00											NORTH_AMERICA				US	North Carolina				North Atlantic Ocean, Nags Head, NC, US								35.942037	-75.613945	4.0																															312785510				Larry Chen		2022-11-10T22:36:20				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	CA	2023-03-14T13:05:02.118Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:02.118Z	2023-03-14T08:22:22.826Z	true										LC	
3966601900																										141706945										CC_BY_4_0			2022-11-12T18:51:42Z			https://www.inaturalist.org/observations/141706945					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141706945	141706945		Max J. Ford													PRESENT																			2022-11-11T12:04:22	12:04:22-05:00			2022	11	11	2022-11-11 12:04:22-05:00											NORTH_AMERICA				US	North Carolina				NC, US								34.645838	-77.087805	4.0																															312946216				Max J. Ford		2022-11-11T17:13:33				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:04.933Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:04.933Z	2023-03-14T08:22:22.826Z	false										LC	
3966470987																										141727293										CC_BY_4_0			2022-11-12T18:51:35Z			https://www.inaturalist.org/observations/141727293					Max J. Ford												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141727293	141727293		Max J. Ford													PRESENT																			2022-11-11T16:39:55	16:39:55-05:00			2022	11	11	2022-11-11 16:39:55-05:00											NORTH_AMERICA				US	North Carolina				Wyndtree Dr, Emerald Isle, NC, US								34.647632	-77.08801	35.0																															312998385				Max J. Ford		2022-11-11T21:40:31				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:06.607Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:06.607Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.34_1	North Carolina	USA.34.16_1	Carteret			LC	
3966469084																										141835745										CC_BY_NC_4_0			2022-11-13T19:18:12Z			https://www.inaturalist.org/observations/141835745					sheilamp												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141835745	141835745		sheilamp													PRESENT																			2022-11-12T18:53:42	18:53:42-05:00			2022	11	12	2022-11-12 18:53:42											NORTH_AMERICA				US	Rhode Island				Sachuest Point National Wildlife Refuge								41.481418	-71.241389	1037.0																															313262954				sheilamp		2022-11-13T00:06:04				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:30.740Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:30.740Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.3_1	Newport			LC	
3966390279																										141965386										CC_BY_NC_4_0			2022-11-15T03:48:24Z			https://www.inaturalist.org/observations/141965386					daphne_w												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141965386	141965386		daphne_w													PRESENT																			2022-10-18T10:50:00	10:50:00-05:00			2022	10	18	2022-10-18 09:50:00-06:00											NORTH_AMERICA				US	Texas				Corpus Christi Bay, Corpus Christi, TX, US								27.752138	-97.274023	4484.0																															313576883				daphne_w		2022-11-14T05:19:49				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:29.557Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:29.557Z	2023-03-14T08:22:22.826Z	false										LC	
3963660348																										141415355										CC_BY_NC_4_0			2022-11-08T05:01:08Z			https://www.inaturalist.org/observations/141415355					Anne												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/141415355	141415355		Anne													PRESENT																			2022-11-03T08:13:21	08:13:21-04:00			2022	11	3	2022-11-03 08:13:21-04:00											NORTH_AMERICA				US	New Jersey				Ocean Ave, Sea Bright, NJ, US								40.362495	-73.971962	5.0																															312138781				Anne		2022-11-08T00:23:40				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:05:00.915Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:05:00.915Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.31_1	New Jersey	USA.31.13_1	Monmouth			LC	
3963573349																										67940087										CC_BY_NC_4_0			2022-11-06T15:54:42Z			https://www.inaturalist.org/observations/67940087					sixisnine												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/67940087	67940087		sixisnine													PRESENT								Found this on Horseneck Beach in MA. Any idea what this is?											2021-01-11T22:24:19	22:24:19-05:00			2021	1	11	Mon Jan 11 2021 22:24:19 GMT-0500 (EST)											NORTH_AMERICA				US	Massachusetts				RT-6A, Sandwich, MA, US								41.765288	-70.515774	9.0																															151153056				Ashwin Srinivasan		2021-01-18T22:49:20				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:00:36.456Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:00:36.456Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.22_1	Massachusetts	USA.22.1_1	Barnstable			LC	
3960972221																										140445960										CC_BY_NC_4_0			2022-10-30T01:55:56Z			https://www.inaturalist.org/observations/140445960					Paula												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/140445960	140445960		Paula													PRESENT																			2022-10-29T15:32:38	15:32:38-04:00			2022	10	29	2022-10-29 15:32:38-04:00											NORTH_AMERICA				US	Georgia				Driftwood Beach, Jekyll Island, GA, US								31.104253	-81.404312	4.0																															309770799				joe_fish		2022-10-30T00:00:45				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:27.113Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:27.113Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.11_1	Georgia	USA.11.63_1	Glynn			LC	
3947773045																										139289691										CC_BY_4_0			2022-10-19T02:55:15Z			https://www.inaturalist.org/observations/139289691					CK Kelly												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/139289691	139289691		CK Kelly													PRESENT																			2022-10-18T12:27:04	12:27:04-05:00			2022	10	18	2022-10-18 12:27:04-05:00											NORTH_AMERICA				US	Texas				Mustang Island, Corpus Christi, TX, US								27.676287	-97.166161	4.0																															307026548				joe_fish		2022-10-19T01:34:46				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:05.445Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:05.445Z	2023-03-14T08:22:22.826Z	false										LC	
3947656493																										138823810										CC_BY_NC_4_0			2022-10-17T15:52:54Z			https://www.inaturalist.org/observations/138823810					abmohammad												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/138823810	138823810		abmohammad													PRESENT																			2022-10-15T08:02:05	08:02:05-04:00			2022	10	15	2022-10-15 08:02:05-04:00											NORTH_AMERICA				US	North Carolina				Carolina Beach Ave N, Carolina Beach, NC, US								34.042616	-77.887053	3.0																															306355876				joe_fish		2022-10-16T17:14:47				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:04:57.111Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:04:57.111Z	2023-03-14T08:22:22.826Z	false										LC	
3935043361																										eec10e64-ded0-41db-9684-f587c1bfcfce										CC_BY_4_0																						D2B0CE86-7C29-1275-E053-5514A8C0FBF9					HUMAN_OBSERVATION				eec10e64-ded0-41db-9684-f587c1bfcfce																PRESENT				TaxREF												eec10e64-ded0-41db-9684-f587c1bfcfce																					NORTH_AMERICA				MQ		Martinique											14.65485	-61.01929	26983.0																																							Probable		994373								Astrangia poculata (Ellis & Solander, 1786)			Astrangia poculata (Ellis & Solander, 1786)	Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.				Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			91aa3d5b-6f77-4135-a823-cef438a60dfa	FR	2023-01-24T22:49:21.447Z							275.37364700437337	COUNTRY_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata (Ellis & Solander, 1786)		DWC_ARCHIVE	2023-01-24T22:49:21.447Z	2023-01-07T08:53:39.150Z	true		MTQ	Martinique	MTQ.1_1	Fort-de-France	MTQ.1.3_1	Saint-Joseph			LC	
3923530704																										136599567										CC_BY_4_0			2022-10-01T19:11:33Z			https://www.inaturalist.org/observations/136599567					Steve Taylor												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/136599567	136599567		Steve Taylor													PRESENT																			2022-09-26T11:41:59	11:41:59-04:00			2022	9	26	2022-09-26 11:41:59-04:00											NORTH_AMERICA				US	North Carolina				Freeman Park, Carolina Beach, NC, US								34.063972	-77.886575	4.0																															300895880				Steve Taylor		2022-09-26T18:25:13				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:11.059Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:11.059Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.34_1	North Carolina	USA.34.65_1	New Hanover			LC	
3923258762																										136680050										CC_BY_NC_4_0			2022-10-01T18:20:59Z			https://www.inaturalist.org/observations/136680050					luvdaisey												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/136680050	136680050		luvdaisey													PRESENT																			2022-09-24T19:59:48	19:59:48-04:00			2022	9	24	2022-09-24 19:59:48-04:00											NORTH_AMERICA				US	Virginia				North Atlantic Ocean, Virginia Beach, VA, US								36.827021	-75.968414	8699.0																															301168644				A		2022-09-27T17:29:27				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:29.449Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:29.449Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.47_1	Virginia	USA.47.124_1	Virginia Beach			LC	
3915658906																										136367047										CC_BY_NC_4_0			2022-09-25T01:52:40Z			https://www.inaturalist.org/observations/136367047					pir8cowb0y												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/136367047	136367047		pir8cowb0y													PRESENT																			2022-09-24T21:21:28	21:21:28-04:00			2022	9	24	2022-09-24 18:21:28-07:00											NORTH_AMERICA				US	Massachusetts				Vineyard Sound, MA, US								41.519925	-70.653454	10047.0																															300377374				pir8cowb0y		2022-09-25T01:23:03				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:13:55.952Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:13:55.952Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.22_1	Massachusetts	USA.22.1_1	Barnstable			LC	
3915443683																										130565725										CC_BY_NC_4_0			2022-09-26T00:59:51Z			https://www.inaturalist.org/observations/130565725					lilgobbo												iNaturalist	Observations	iNaturalist research-grade observations		HUMAN_OBSERVATION				https://www.inaturalist.org/observations/130565725	130565725		lilgobbo													PRESENT																			2022-08-12T19:52:14	19:52:14-04:00			2022	8	12	Fri Aug 12 2022 19:52:14 GMT -0400 (EDT)											NORTH_AMERICA				US	Florida				Melbourne								28.073565	-80.629463	21.0																															300289935				joe_fish		2022-09-24T19:11:51				94745								Astrangia poculata (Ellis & Solander, 1786)								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia	Astrangia			poculata			SPECIES				ACCEPTED			50c9509d-22c7-4a22-a47d-8c48425ef4a7	US	2023-03-14T13:04:42.951Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES	StillImage	true	false	2259412	2259412	1	43	206	714	4879283	2259398		2259412	Astrangia poculata	Astrangia poculata (Ellis & Solander, 1786)	Astrangia poculata		DWC_ARCHIVE	2023-03-14T13:04:42.951Z	2023-03-14T08:22:22.826Z	false		USA	United States	USA.10_1	Florida	USA.10.5_1	Brevard			LC	
