gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2549976793																										28308097										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-05T15:11:08Z			https://www.inaturalist.org/observations/28308097					Sara Rall												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/28308097	28308097		Sara Rall																																	2019-06-30T12:34:00-04:00	12:34:00-04:00						2019/06/30 12:34 PM EDT																US	New Jersey				Asbury Park, NJ 07712, USA												40.2228097786	-73.9981196917	EPSG:4326	90																																		68900813				wsimmons		2019-08-30T13:48:52Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2549967812																										20062047										http://creativecommons.org/licenses/by-nc/4.0/			2020-03-16T00:42:53Z			https://www.inaturalist.org/observations/20062047					Maria Conchita												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/20062047	20062047		Maria Conchita																																	2019-02-02T14:00:23-06:00	14:00:23-06:00						Sat Feb 02 2019 14:00:23 GMT-0600 (CST)																US	Texas				101 W Lantana St, , TX, US												26.1122388333	-97.1729283333	EPSG:4326	10																																		67521659				Justin T. Williams		2019-08-20T02:18:00Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2549964514																										17359907										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-04T22:02:00Z			https://www.inaturalist.org/observations/17359907					Neil DeMaster												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/17359907	17359907		Neil DeMaster																																	2018-09-30							2018/09/30																					Manasquan Inlet, Manasquan, NJ, USA												40.0902341552	-73.6276134042	EPSG:4326	977																																		37187626				Neil DeMaster		2018-10-09T21:13:53Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2549964080																										16920216										http://creativecommons.org/licenses/by-nc/4.0/			2020-01-04T22:01:53Z			https://www.inaturalist.org/observations/16920216					Neil DeMaster												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/16920216	16920216		Neil DeMaster																																	2018-09-22							2018/09/22																					Manasquan Inlet, Manasquan, NJ, USA												40.0946480316	-73.8274272155	EPSG:4326	977																																		36273665				Neil DeMaster		2018-09-26T01:32:17Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2540727789																										24164227										http://creativecommons.org/licenses/by-nc/4.0/			2019-12-27T04:11:23Z			https://www.inaturalist.org/observations/24164227					Pauline Singleton												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/24164227	24164227		Pauline Singleton																																	2019-04-26T15:27:00-05:00	15:27:00-05:00						2019/04/26 3:27 PM CDT																US	Texas				Galveston, TX, USA												29.159488394	-95.0128212351	EPSG:4326	3450																																		67516379				Justin T. Williams		2019-08-20T01:27:57Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2540714985																										10004270										http://creativecommons.org/licenses/by-nc/4.0/			2019-12-21T23:44:37Z			https://www.inaturalist.org/observations/10004270					Mary Spilman												iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/10004270	10004270		Mary Spilman																																	2018-02-25T15:38:07-05:00	15:38:07-05:00						Sun Feb 25 2018 15:38:07 GMT-0500 (EST)																US	South Carolina				Port Royal Sound, Hilton Head Island, SC, US												32.2326383333	-80.6737966667	EPSG:4326	5																																		26525209				Mary Spilman		2018-05-04T10:22:53Z				94745								Astrangia poculata								Animalia	Cnidaria	Anthozoa	Scleractinia	Astrangiidae		Astrangia							species							
2520743024																										Hexacorals_Fautin_063201																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_063201																																																																												32.7900009155	-79.9400024414																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520740783																										Hexacorals_Fautin_061723																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_061723																																																																					1	6						41.2999992371	-72.9300003052																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520740430																										Hexacorals_Fautin_061269																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_061269																																																																												34.7200012207	-76.6600036621																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520740335																										Hexacorals_Fautin_059686																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_059686																																																																					2	15						41.5600013733	-70.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520739286																										Hexacorals_Fautin_060642																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_060642																																																																												30	-85.5																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520735625																										Hexacorals_Fautin_056973																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_056973																																																																					50	50						28.8999996185	-95.3199996948																																															urn:lsid:marinespecies.org:taxname:493753							Astrangia astreiformis																												
2520735448																										Hexacorals_Fautin_057508																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_057508																																																																					1	6						41.25	-72.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520735442																										Hexacorals_Fautin_058430																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_058430																																																																												34.7200012207	-76.6600036621																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520733410																										Hexacorals_Fautin_054311																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_054311																																																																					4	5						41.2999992371	-71.8499984741																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520731040																										Hexacorals_Fautin_052561																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_052561																																																																					1	6						41.25	-72.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520726005																										Hexacorals_Fautin_048039																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_048039	82																																																																											18.3400001526	-64.9400024414																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danai																												
2520721871																										Hexacorals_Fautin_042807																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_042807																																																																					4	5						41.2999992371	-71.8499984741																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520720223																										Hexacorals_Fautin_040863																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_040863																																																																					2	15						41.5600013733	-70.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520713984																										Hexacorals_Fautin_033401																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_033401																																																																					1	6						41.1500015259	-72.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520713867																										Hexacorals_Fautin_035919																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_035919																																																																												32.7900009155	-79.9400024414																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520713007																										Hexacorals_Fautin_030947																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_030947	80487																																																																											36.9399986267	-75.9800033569																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520712171																										Hexacorals_Fautin_034340																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_034340																																																																												30	-85.5																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520710759																										Hexacorals_Fautin_029150																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_029150	79709																																																																											27.5	-80.0299987793																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520710255																										Hexacorals_Fautin_032185																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_032185																																																																					1	6						41.25	-72.75																																															urn:lsid:marinespecies.org:taxname:493752							Astrangia danæ																												
2520709488																										Hexacorals_Fautin_031634																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_031634	80180																																																																											36.9500007629	-76.0100021362																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520708515																										Hexacorals_Fautin_028920																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_028920	99115																																																																											30.3299999237	-81.25																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707919																										Hexacorals_Fautin_030380																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_030380	78509																																																																											31.8899993896	-80.5699996948																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707855																										Hexacorals_Fautin_030252																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_030252	80520																																																																											25.8999996185	-79.9800033569																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707350																										Hexacorals_Fautin_028812																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_028812	117																																																																											28	-80																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707293																										Hexacorals_Fautin_026902																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_026902	M547381																																																																											27.8349990845	-97.0410003662																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707086																										Hexacorals_Fautin_026772																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_026772	36541																																																																											27.7000007629	-82.6999969482																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520707072																										Hexacorals_Fautin_027929																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_027929	79711																																																																											29.9799995422	-81.0400009155																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520706901																										Hexacorals_Fautin_026998																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_026998	79703																																																																											29.1599998474	-80.7399978638																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520706522																										Hexacorals_Fautin_027070																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_027070	79713																																																																											29.6900005341	-79.7300033569																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520705972																										Hexacorals_Fautin_026356																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_026356	36521																																																																											41.4799995422	-71.3399963379																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
2520705604																										Hexacorals_Fautin_026160																																	HEX	HEX			HumanObservation				Hexacorals_Fautin_026160	79702																																																																											32.3300018311	-80.2300033569																																															urn:lsid:marinespecies.org:taxname:157967							Astrangia poculata																												
